"Label","card_tenure","risk_score","num_promoted","avg_bal"
"0",242,671,0,3675
"0",155,520,0,3756
"0",198,520,0,2734
"0",56,648,0,3282
"0",63,720,0,3463
"0",56,707,0,2507
"0",32,520,0,3852
"0",163,682,0,3233
"0",83,682,0,3481
"0",246,760,0,6623
"0",186,698,0,4012
"0",NA,715,0,2451
"0",246,750,0,2491
"0",175,735,0,2790
"0",127,638,0,2967
"0",230,753,0,NA
"0",159,641,0,3046
"0",91,631,0,3745
"0",107,671,0,3608
"0",91,729,0,-132
"0",190,656,0,3520
"0",75,638,0,3569
"0",135,648,0,3462
"0",52,592,0,4048
"0",24,760,0,3587
"0",111,658,0,2631
"0",246,759,0,3268
"0",127,539,0,3930
"0",107,635,0,2902
"0",103,760,0,3268
"1",60,590,0,4053
"0",107,705,0,3427
"0",79,635,0,3994
"0",198,725,0,2099
"0",99,722,0,2967
"0",63,724,0,3985
"0",111,646,0,NA
"1",119,679,0,2345
"0",48,637,0,3684
"0",123,722,0,2672
"0",63,692,0,3489
"0",206,734,0,2436
"0",167,748,0,736
"0",198,685,0,2176
"0",131,715,0,3161
"0",32,756,0,4047
"0",159,520,0,4056
"0",71,682,0,2573
"0",198,645,0,2819
"1",56,520,0,3030
"0",95,690,0,3532
"1",147,520,0,3982
"0",147,631,0,3126
"0",147,760,0,3051
"0",107,674,0,3926
"0",40,759,0,3842
"0",246,520,0,3635
"0",175,659,0,3649
"1",24,748,0,3906
"0",139,520,0,1277
"0",103,520,0,2546
"0",190,757,0,3674
"0",171,708,0,3427
"0",143,520,0,3105
"0",171,661,0,3668
"0",103,715,0,3110
"0",230,668,0,2870
"0",246,680,0,3504
"0",167,701,0,2808
"0",111,759,0,3091
"0",246,520,0,2710
"0",115,520,0,2806
"0",NA,760,0,2878
"0",131,520,0,1147
"0",127,520,0,3986
"0",179,742,0,2609
"0",234,757,0,3587
"0",151,730,0,3002
"0",83,520,0,1065
"0",95,708,0,3056
"0",242,520,0,1854
"0",95,677,0,2377
"0",230,718,0,3056
"0",79,748,0,2884
"0",56,757,0,3569
"0",60,726,0,NA
"0",135,613,0,3286
"0",119,619,0,2695
"0",226,717,0,3804
"0",159,718,0,2908
"0",91,740,0,399
"0",52,619,0,3734
"0",56,721,0,3576
"0",182,520,0,1125
"0",230,759,0,3587
"0",60,520,0,3711
"0",190,520,0,NA
"0",242,758,0,3557
"0",NA,520,0,3729
"0",48,726,0,2598
"0",71,720,0,3941
"0",79,520,0,489
"0",95,641,0,2716
"0",48,699,0,3817
"0",214,755,0,3299
"0",123,628,0,3146
"0",NA,618,0,4074
"0",175,708,0,2997
"0",163,718,0,3728
"0",194,700,0,2223
"0",NA,629,0,2583
"0",123,520,0,2630
"0",131,748,0,3258
"0",127,631,0,3073
"0",60,733,0,3053
"0",238,520,0,2001
"0",171,520,0,2905
"0",198,520,0,3576
"0",182,633,0,3425
"0",127,579,0,3206
"0",202,729,0,3658
"0",40,759,0,NA
"0",83,615,0,3365
"0",63,520,0,3968
"1",99,639,0,3587
"0",127,604,0,3289
"0",210,733,0,3188
"0",182,760,0,-132
"0",179,520,0,1791
"0",206,743,0,3712
"0",155,634,0,3410
"0",60,737,0,3498
"0",155,689,0,2808
"0",143,717,0,2752
"0",143,637,0,3871
"0",111,678,0,2976
"0",95,690,0,3498
"0",171,735,0,3115
"0",119,685,0,2861
"0",147,665,0,2036
"0",246,520,0,2411
"0",127,692,0,2524
"0",103,588,0,2436
"0",127,760,0,3100
"0",167,699,0,2720
"0",131,552,0,3146
"0",171,520,0,3675
"0",NA,753,0,3558
"0",119,520,0,1617
"0",111,628,0,2117
"0",246,760,0,3587
"0",151,597,0,1922
"0",159,674,0,2347
"0",135,598,0,2701
"0",186,730,0,3955
"0",175,729,0,3233
"0",119,582,0,3764
"0",67,721,0,3321
"0",246,759,0,3587
"0",79,520,0,384
"0",28,760,0,2587
"0",44,677,0,3497
"0",115,722,0,3276
"0",99,520,0,3423
"0",135,520,0,1909
"0",206,727,0,2026
"0",159,733,0,2914
"0",36,620,0,4065
"0",115,677,0,2914
"0",123,702,0,2563
"0",107,644,0,2515
"1",147,676,0,2605
"0",171,640,0,3410
"0",52,670,0,3897
"0",119,520,0,954
"0",186,759,0,3445
"0",67,676,0,1344
"0",71,590,0,1639
"0",NA,520,0,2751
"0",131,756,0,3557
"0",67,642,0,3481
"0",115,656,0,2967
"0",79,560,0,3658
"0",131,694,0,3179
"0",167,644,0,2985
"0",135,520,0,3815
"0",91,759,0,3210
"0",214,714,0,2824
"0",167,651,0,3667
"0",44,520,0,3279
"0",171,642,0,1919
"0",135,704,0,2148
"0",147,701,0,2459
"0",194,520,0,3482
"0",171,520,0,NA
"0",52,739,0,3392
"0",206,520,0,1075
"0",210,757,0,1001
"0",151,646,0,3870
"0",190,520,0,1399
"0",163,520,0,1847
"0",NA,585,0,3484
"0",131,709,0,2443
"0",143,592,0,2527
"0",179,700,0,3570
"0",202,758,0,3243
"0",79,646,0,7119
"0",163,655,0,2307
"0",NA,520,0,2738
"0",234,520,0,3511
"0",179,687,0,3451
"0",135,683,0,3233
"0",143,668,0,1993
"0",190,747,0,4029
"0",246,735,0,3929
"1",83,744,0,3596
"0",99,723,0,2170
"0",44,690,0,3056
"0",123,740,0,3118
"0",115,738,0,2721
"0",95,579,0,3277
"0",135,759,0,3764
"0",119,520,0,676
"0",67,616,0,2985
"0",115,663,0,3755
"1",179,520,0,3534
"0",143,737,0,1639
"0",71,714,0,2340
"0",123,630,0,3237
"0",56,730,0,3410
"0",95,520,0,2268
"0",186,746,0,3057
"0",87,520,0,4078
"0",103,638,0,3074
"0",155,716,0,NA
"0",NA,647,0,3244
"0",194,520,0,3237
"0",127,645,0,3705
"0",151,520,0,3723
"0",186,608,0,3144
"0",246,706,0,4095
"0",71,594,0,4040
"0",107,740,0,3268
"0",91,597,1,3551
"0",91,688,0,3534
"0",139,546,0,2967
"0",222,757,0,3711
"0",151,738,0,3651
"0",28,520,0,3301
"0",107,520,0,3082
"0",151,751,0,3941
"0",182,520,0,1662
"1",87,740,0,3423
"0",103,683,0,3941
"0",186,720,0,3144
"0",99,747,0,3579
"0",99,520,0,3551
"0",123,746,0,2701
"0",83,658,0,3542
"0",151,520,0,-132
"1",99,645,0,2819
"0",139,520,0,NA
"0",131,569,0,2672
"0",139,708,0,1486
"0",127,760,0,3316
"0",79,702,0,3002
"0",107,740,0,2524
"0",246,760,0,2436
"0",175,707,0,3188
"0",206,520,0,3807
"1",111,693,0,3225
"0",123,755,0,3410
"0",182,679,0,3498
"0",175,713,0,2451
"1",107,758,0,3835
"0",194,660,0,1108
"0",99,745,0,3469
"0",155,672,0,948
"0",111,520,0,4036
"0",83,520,0,496
"0",32,520,0,3776
"1",60,604,0,3764
"0",246,520,0,2051
"0",115,749,0,3534
"0",75,718,0,3456
"0",123,520,0,3478
"0",218,747,0,2413
"0",171,665,0,3709
"0",44,747,0,3631
"0",95,758,0,3109
"1",155,638,0,3481
"0",99,760,0,3426
"0",210,572,0,2965
"0",155,520,0,3529
"0",67,669,0,3498
"0",75,719,0,3696
"0",28,730,0,3785
"0",123,520,0,701
"0",167,671,0,3076
"0",52,739,0,2598
"0",202,520,0,3692
"0",71,742,0,3866
"0",210,665,0,1752
"0",32,757,0,3764
"0",151,760,0,1840
"0",71,582,0,3728
"1",103,520,0,2367
"0",99,571,0,3594
"0",139,596,0,2524
"0",91,758,0,3307
"0",79,520,0,3143
"0",218,520,0,1782
"0",234,626,0,1993
"0",206,731,0,2436
"0",103,520,0,3577
"0",87,636,0,3306
"0",155,641,0,2923
"0",44,551,0,3950
"0",163,696,0,NA
"0",91,632,0,3845
"0",67,668,0,3295
"0",159,520,0,1404
"0",186,520,0,1639
"0",111,671,0,NA
"0",143,630,0,NA
"0",87,585,0,3798
"0",99,710,0,3197
"0",151,628,0,3410
"0",131,520,0,971
"0",175,520,0,2892
"0",143,743,0,2460
"0",171,520,0,320
"0",175,520,0,NA
"0",71,625,0,3865
"0",111,598,0,3215
"0",234,758,0,3764
"0",60,520,0,3389
"0",52,719,0,3908
"0",210,520,0,2692
"1",163,554,0,3188
"0",NA,520,0,1480
"0",198,520,0,3525
"0",151,677,0,2361
"0",175,581,0,1934
"0",75,732,0,2569
"0",103,727,0,3635
"0",190,760,0,1227
"0",99,662,0,3215
"0",171,718,0,3602
"0",131,547,0,3971
"0",52,520,0,469
"0",147,684,0,3262
"1",44,700,0,4047
"0",87,578,0,3799
"0",171,645,0,2583
"0",60,541,0,3614
"0",226,520,0,1972
"0",52,735,0,3286
"0",182,520,0,294
"0",441,711,0,3165
"0",190,652,0,3857
"0",131,760,0,3658
"1",151,520,0,3825
"0",56,730,0,2905
"0",127,520,0,3993
"0",48,520,0,1414
"0",87,724,0,NA
"0",147,664,0,3641
"1",507,538,0,2967
"0",175,687,0,3198
"0",87,573,0,3870
"0",222,520,0,3799
"0",103,733,0,3498
"0",48,520,0,2672
"1",48,759,0,2914
"1",87,520,0,2540
"0",32,738,0,3041
"0",234,673,0,4029
"0",44,640,0,3466
"0",123,520,0,1295
"0",56,632,0,3404
"0",131,760,0,3791
"0",179,716,0,-132
"0",67,650,0,3578
"0",135,642,0,NA
"0",63,682,0,3587
"1",71,758,0,4029
"0",107,687,0,3233
"0",60,520,0,3782
"0",246,758,0,3268
"0",175,520,0,1982
"0",107,753,0,3427
"0",60,668,0,3782
"0",143,680,0,3026
"0",131,759,0,NA
"0",103,678,0,2347
"0",103,559,0,3764
"1",87,717,0,3056
"0",87,716,0,2272
"0",143,692,0,3492
"1",115,520,0,-132
"0",246,708,0,3483
"0",115,520,0,3645
"0",139,652,0,3856
"0",60,666,0,3498
"0",155,655,0,2311
"0",63,664,0,3162
"0",238,520,0,3300
"0",48,696,0,4012
"0",230,520,0,1159
"0",119,691,0,1285
"0",175,759,0,2561
"0",182,759,0,3808
"0",246,759,0,2170
"0",NA,636,0,3197
"0",151,707,0,3144
"0",95,721,0,2825
"0",111,703,0,3372
"0",171,520,0,4089
"0",179,747,0,3768
"0",127,675,0,3215
"0",175,664,0,9176
"0",123,520,0,3675
"0",83,632,0,3705
"0",171,520,0,3400
"0",139,695,0,2466
"0",210,759,0,2981
"0",234,604,0,3463
"0",143,718,0,3357
"0",52,679,0,3174
"0",44,654,0,3528
"0",159,674,0,3359
"0",48,742,0,3410
"0",171,643,0,3411
"0",159,736,0,3498
"0",167,724,0,3852
"1",103,760,0,3655
"0",242,565,0,3728
"0",60,748,0,3817
"0",182,520,0,-132
"1",48,629,0,3473
"1",119,624,0,3746
"0",194,655,0,2790
"0",139,722,0,3528
"0",171,520,0,3768
"0",198,659,0,3444
"0",198,739,0,3658
"0",171,660,0,3658
"0",127,647,0,3728
"0",127,715,0,2052
"0",119,661,0,3666
"0",206,520,0,1497
"0",179,643,0,3587
"0",155,646,0,2316
"0",95,690,0,2770
"0",171,744,0,3273
"0",63,667,0,2223
"0",60,520,0,2625
"1",87,520,0,1539
"0",175,520,0,3871
"0",179,706,0,3109
"0",246,759,0,3354
"1",131,592,0,1019
"0",202,621,0,3574
"0",167,520,0,1639
"0",123,686,0,2524
"1",107,520,0,1861
"0",182,520,0,3206
"0",107,672,0,3487
"0",NA,661,0,3892
"0",87,520,0,-132
"0",99,657,0,3192
"0",206,520,0,1926
"0",155,715,0,2233
"0",151,691,0,3115
"0",95,684,0,2393
"0",190,520,0,3430
"0",36,731,0,2701
"0",175,555,0,3222
"0",238,608,0,3920
"0",151,659,0,2316
"0",99,713,0,1692
"0",206,744,0,3247
"0",179,580,0,4065
"0",155,658,0,NA
"0",155,520,0,3838
"0",48,724,0,3142
"0",151,701,0,3569
"0",83,739,0,3529
"0",87,638,0,3663
"0",103,719,0,3558
"0",111,520,0,3489
"0",179,647,0,2672
"0",226,755,0,3933
"0",NA,703,0,2533
"0",48,736,0,3785
"0",171,707,0,2967
"0",83,681,1,3116
"0",123,554,0,3587
"0",111,742,0,2170
"0",111,710,1,2170
"0",127,716,0,2365
"0",52,759,0,3838
"0",206,743,0,1373
"0",194,737,0,1787
"0",52,694,0,3057
"0",143,723,0,2710
"0",190,753,0,3840
"0",87,679,0,3481
"0",135,520,0,3483
"0",186,727,0,2849
"0",115,601,0,3306
"0",167,520,0,2039
"0",103,695,0,3395
"0",48,520,0,1877
"0",143,520,0,-132
"0",87,602,0,3162
"0",NA,673,0,NA
"0",103,520,0,2795
"0",202,725,0,2951
"0",127,693,0,7964
"0",151,640,0,1639
"0",175,653,0,2781
"0",115,637,0,3197
"0",163,683,0,2600
"0",95,669,0,2303
"0",60,724,0,2450
"0",151,619,0,3463
"0",167,573,0,3233
"0",91,658,0,3542
"0",163,683,0,3144
"0",NA,609,0,3321
"1",246,760,0,3144
"0",210,760,0,4017
"0",167,758,0,2528
"0",48,648,0,3764
"0",171,702,0,3214
"0",218,658,0,3624
"0",87,747,0,-132
"0",218,760,0,3596
"0",206,756,0,3498
"0",127,655,0,3692
"0",171,597,0,3339
"0",171,520,0,2690
"0",151,660,0,2908
"0",83,703,0,3604
"0",246,760,0,1425
"0",202,520,0,1921
"0",246,733,0,3410
"0",246,520,0,3724
"0",167,695,0,2436
"1",151,543,0,3233
"0",103,674,0,3445
"0",135,720,0,2928
"0",186,659,0,3130
"0",167,631,0,2538
"0",91,520,0,3903
"0",147,603,0,2686
"0",226,567,0,3374
"1",103,604,0,3504
"0",218,664,0,3528
"0",139,717,0,3410
"0",60,730,0,3398
"0",95,727,0,3321
"0",91,642,0,3197
"0",234,760,0,3410
"1",139,520,0,2843
"0",182,644,0,3233
"0",139,690,0,3728
"0",198,684,0,1958
"0",246,707,0,2347
"0",95,603,0,3646
"0",179,683,0,3197
"1",190,634,0,4060
"0",87,594,0,3681
"0",242,556,0,3116
"0",91,649,0,3357
"0",36,635,0,3723
"0",111,740,0,1169
"0",155,728,0,2569
"0",175,720,0,3366
"0",131,520,0,1003
"0",167,520,0,2423
"0",147,667,0,2943
"1",123,712,0,3534
"0",95,729,0,3117
"0",127,739,0,3233
"1",79,684,0,2082
"0",107,570,0,3371
"0",179,601,0,3683
"0",115,520,0,1129
"0",242,734,0,3935
"0",83,520,0,2288
"0",115,579,0,NA
"0",32,760,0,3374
"0",171,759,0,3527
"0",159,674,0,2119
"0",171,520,0,2830
"0",NA,720,0,3912
"0",155,694,0,1358
"0",127,677,0,3549
"0",115,620,0,2808
"1",123,520,0,2803
"0",127,674,0,3625
"0",NA,692,0,3946
"0",159,622,0,3410
"0",36,751,0,3587
"0",119,554,0,4021
"0",167,702,0,3551
"0",175,681,0,2510
"0",115,690,0,3794
"0",151,714,0,3644
"0",135,673,0,3059
"0",230,754,0,3926
"0",56,623,0,3410
"0",56,759,0,3463
"0",155,700,0,1834
"1",87,571,0,3723
"0",159,760,0,3498
"0",246,760,0,2436
"0",155,520,0,2773
"0",131,759,0,2843
"0",246,650,0,3764
"0",159,600,0,3250
"1",123,629,0,3484
"0",175,652,0,3799
"0",190,520,0,1764
"0",163,711,0,1285
"1",111,693,0,1918
"0",151,646,0,3078
"0",151,520,0,1520
"0",123,654,0,2673
"0",147,629,0,3719
"0",163,756,0,3671
"0",83,692,0,3233
"0",107,693,0,3961
"0",123,676,0,3976
"0",103,520,0,3495
"0",147,544,0,3640
"0",131,734,0,3445
"0",182,717,0,2701
"1",167,652,0,3764
"0",107,734,0,3286
"0",147,573,0,3218
"0",91,682,0,237
"0",246,708,0,NA
"0",99,697,0,2524
"0",48,740,0,3681
"0",91,699,0,3056
"1",60,660,0,3757
"0",107,726,0,2950
"0",179,617,0,3374
"0",210,746,0,4083
"0",202,719,0,NA
"0",87,739,0,3041
"1",75,741,0,3337
"0",71,721,0,2550
"0",175,642,0,3467
"1",28,682,0,3197
"0",119,520,0,2135
"0",91,704,0,753
"0",147,609,0,3934
"0",123,753,0,3384
"0",246,724,0,4104
"0",210,759,0,3976
"0",179,680,0,2414
"0",186,687,0,3734
"0",48,753,0,3303
"0",119,673,0,2831
"0",163,735,0,3651
"0",135,760,0,1918
"1",127,520,0,3363
"0",28,742,0,3782
"0",163,694,0,1795
"0",155,673,0,2701
"0",186,520,0,82
"0",238,530,0,3307
"0",593,648,0,2496
"0",210,743,0,3976
"0",171,656,0,3675
"0",179,663,0,3764
"0",56,603,0,3702
"0",131,657,0,3062
"0",NA,749,0,2160
"0",139,681,0,3247
"0",163,715,0,1887
"0",151,520,0,2314
"0",79,642,0,3640
"0",119,686,0,3728
"0",115,692,0,2599
"0",194,664,0,842
"0",190,757,0,3746
"0",71,520,0,3287
"0",159,688,0,187
"0",155,733,0,3410
"0",111,739,0,1639
"0",190,520,0,-132
"0",143,708,0,2939
"0",159,649,0,3339
"0",40,520,0,-38
"0",179,710,0,3056
"0",246,755,0,3675
"0",179,659,0,2985
"0",246,758,0,3410
"0",479,658,0,3339
"0",151,727,0,2377
"0",71,520,0,3272
"0",182,711,0,3179
"0",246,520,0,3591
"0",83,520,0,3828
"0",48,754,0,3823
"0",179,520,0,3154
"0",151,698,0,2577
"0",56,672,0,3445
"0",115,674,0,2772
"0",24,663,0,4047
"1",67,710,0,3693
"0",246,717,0,2878
"0",242,695,0,NA
"0",159,710,0,2229
"0",115,726,0,3189
"0",131,760,0,2960
"0",222,622,0,3693
"0",206,520,0,3393
"0",71,700,0,3410
"0",52,714,0,4012
"0",147,758,0,2675
"0",NA,708,0,2553
"0",163,596,0,3627
"0",91,520,0,2844
"0",155,704,0,3301
"0",198,702,0,2285
"1",246,760,0,3852
"0",147,721,0,3658
"1",111,680,0,2980
"0",143,756,0,3684
"0",44,671,0,3720
"0",194,649,0,3534
"0",246,759,0,-132
"0",60,696,0,3301
"0",147,726,0,3534
"0",182,674,0,3430
"0",222,719,0,2967
"1",127,535,0,3941
"0",119,676,0,3410
"0",NA,630,0,3732
"0",234,760,0,2606
"0",79,690,0,3331
"0",218,686,0,2524
"0",151,759,0,2968
"0",155,520,0,2741
"0",206,689,0,3321
"0",139,715,0,2471
"0",91,683,0,2170
"0",167,520,0,2153
"0",198,707,0,3061
"0",40,748,0,2967
"0",167,716,0,1612
"0",91,714,0,3378
"0",163,520,0,1575
"0",83,740,0,3233
"0",56,654,0,3041
"0",179,659,0,3149
"0",95,520,0,3997
"0",36,714,0,3870
"0",75,628,0,3286
"0",107,604,0,4029
"0",91,674,0,3765
"0",48,607,0,3631
"0",522,661,0,3738
"0",159,600,0,3684
"0",210,757,0,3410
"0",103,520,0,4003
"0",568,733,0,2834
"0",175,520,0,1559
"0",214,759,0,3613
"0",87,714,0,1462
"0",115,714,0,2484
"0",119,697,0,8697
"0",186,520,0,1411
"0",123,711,0,3611
"0",190,569,0,3321
"0",111,660,0,3410
"0",111,753,0,2985
"0",163,755,0,3888
"0",214,520,0,3261
"0",159,693,0,2997
"0",127,718,0,3225
"0",182,520,0,3295
"0",139,520,0,1289
"0",214,758,0,3636
"0",79,681,0,3410
"0",139,702,0,2825
"0",206,520,0,2575
"0",202,594,0,3631
"0",91,688,0,2524
"0",151,520,0,NA
"0",107,636,0,3088
"0",246,520,0,NA
"0",139,520,0,701
"0",222,543,0,3870
"0",143,650,0,3985
"0",75,712,0,3705
"0",139,692,0,3213
"0",155,668,0,3805
"1",NA,685,0,2834
"0",246,520,0,3296
"0",190,520,0,1794
"0",194,633,0,3370
"0",71,688,0,2785
"0",147,645,0,2436
"0",79,576,0,2893
"0",175,699,0,2436
"0",147,667,0,1108
"0",167,626,0,2641
"0",135,684,0,3392
"0",123,723,0,4065
"0",131,703,0,3686
"0",91,520,0,632
"0",147,757,0,4014
"0",155,642,0,3321
"0",103,651,0,3463
"0",147,740,0,NA
"1",123,733,0,3109
"0",159,746,0,3109
"1",40,636,0,3188
"0",131,743,0,3587
"0",163,714,0,2985
"0",147,693,0,NA
"0",127,751,0,2409
"0",179,601,0,3052
"0",111,679,0,3525
"0",60,619,0,3516
"0",186,695,0,2090
"0",155,714,0,3412
"0",87,520,0,3181
"0",246,520,0,3328
"1",95,700,0,3888
"1",238,520,0,2342
"0",159,657,0,3336
"0",111,695,0,2949
"0",198,581,0,2613
"1",163,520,0,3185
"0",202,722,0,3119
"0",127,696,0,3090
"0",139,648,0,2631
"0",246,759,0,3188
"0",163,743,0,3233
"0",123,729,0,3569
"0",143,703,0,2336
"1",206,656,0,2111
"0",60,729,0,3144
"0",202,604,0,3826
"0",171,520,0,NA
"0",246,555,0,3056
"0",143,520,0,NA
"0",36,748,0,3518
"1",44,760,0,3898
"0",127,537,0,3262
"0",175,682,0,3443
"1",87,581,0,3581
"0",127,688,0,3336
"0",242,732,0,3020
"0",246,759,0,2390
"0",103,723,0,3332
"0",406,656,0,NA
"0",210,520,0,3112
"0",238,520,0,3884
"0",143,662,0,3686
"0",107,707,0,3795
"0",246,690,0,2967
"0",179,520,0,3724
"0",28,725,0,3941
"0",190,640,0,2841
"0",60,688,0,3941
"0",155,641,0,2098
"0",186,617,0,3308
"0",91,728,0,2524
"0",91,672,0,3342
"0",186,704,0,1226
"1",246,719,0,3212
"0",48,672,0,NA
"0",198,684,0,2878
"0",159,694,0,3481
"0",127,617,0,3056
"0",147,520,0,2260
"0",182,713,0,2878
"0",190,759,0,3764
"0",186,726,0,3097
"0",179,520,0,3284
"0",91,689,0,1639
"0",202,755,0,3844
"0",79,683,0,3917
"0",111,715,0,895
"1",56,666,0,3286
"0",95,520,0,3748
"0",186,545,0,3410
"1",79,715,0,3764
"1",67,749,0,3427
"0",71,739,0,3410
"0",71,520,0,2888
"0",44,715,0,2775
"0",139,635,0,3144
"0",127,667,0,2861
"0",246,758,0,3233
"0",107,574,0,3430
"0",210,669,0,2700
"0",175,520,0,575
"0",107,631,0,3530
"0",83,540,0,3442
"0",246,760,0,NA
"0",175,690,0,2598
"1",28,737,0,3764
"0",175,699,0,3197
"0",63,701,0,3483
"0",NA,623,0,3719
"0",111,520,0,1293
"0",171,710,0,3624
"0",171,520,0,1557
"0",127,760,0,3336
"0",635,709,0,3852
"0",107,692,0,2147
"0",79,520,0,4065
"0",40,520,0,2360
"0",238,729,0,3262
"0",194,520,0,2498
"0",28,760,0,4007
"0",147,533,0,3941
"0",139,703,0,3046
"0",44,520,0,4113
"0",155,688,0,3023
"0",230,757,0,3556
"0",135,641,0,2967
"0",131,520,0,1092
"0",214,744,0,3941
"1",63,731,0,2701
"0",206,667,0,3764
"0",123,600,0,3306
"0",123,722,0,NA
"0",115,723,0,3658
"0",163,533,0,1466
"0",79,613,0,3941
"1",95,645,0,3749
"0",202,726,0,3179
"0",182,553,0,3959
"0",171,629,0,3357
"0",111,629,0,3144
"0",171,657,0,3091
"0",171,520,0,3233
"0",87,745,0,3402
"0",171,520,0,3104
"0",115,676,0,2284
"0",87,713,0,3233
"0",95,599,0,2878
"1",87,663,0,3439
"0",83,685,0,3934
"0",87,673,0,2383
"0",190,520,0,1425
"0",143,520,0,2688
"1",52,670,0,3011
"0",83,520,0,3350
"0",56,681,0,2790
"0",171,667,0,3551
"1",151,520,0,2681
"1",32,753,0,4083
"0",190,520,0,3484
"0",202,520,0,1357
"0",151,644,0,3852
"0",218,628,0,3751
"0",246,759,0,3410
"0",139,688,0,3020
"0",79,520,0,NA
"0",111,713,0,2126
"0",234,727,0,3693
"0",218,675,0,3375
"0",44,736,0,3618
"1",79,651,0,3831
"0",159,520,0,2206
"0",91,642,0,3153
"0",139,566,0,3631
"0",52,623,0,3557
"0",186,694,0,3835
"0",36,688,0,3498
"0",171,520,0,1062
"0",590,693,0,2436
"0",175,741,0,2866
"0",79,718,0,2411
"0",151,682,0,3233
"1",91,711,0,3591
"0",48,700,0,3587
"0",79,520,0,2087
"0",182,675,0,3587
"0",83,674,0,NA
"0",67,716,0,2874
"0",171,662,0,2997
"0",131,520,0,3056
"0",119,745,0,3410
"0",151,708,0,1816
"0",60,553,0,3675
"0",246,760,0,2436
"0",99,520,0,3396
"0",143,615,0,3622
"0",131,602,0,3817
"0",198,663,0,3688
"0",36,736,0,3091
"0",87,695,0,3641
"0",246,760,0,3188
"0",91,618,0,2791
"0",171,746,0,3640
"0",147,735,0,3264
"1",83,546,0,3693
"0",79,673,0,3454
"0",60,520,0,2880
"0",52,564,0,3498
"0",147,728,0,2241
"0",246,520,0,4069
"0",171,731,0,4075
"0",83,520,0,NA
"0",143,520,0,3463
"0",437,688,0,2561
"0",99,685,0,3445
"0",175,727,0,2082
"0",16,760,0,NA
"0",40,715,0,3896
"0",190,656,0,3622
"0",75,646,0,3514
"1",131,520,0,3427
"0",119,677,1,3481
"0",60,727,0,3693
"0",83,717,0,2356
"0",182,713,0,2524
"0",20,520,0,3998
"0",155,692,0,3321
"0",119,520,0,3857
"0",99,653,0,3233
"1",48,724,0,3233
"0",95,698,0,3091
"0",143,666,0,2686
"0",44,739,0,3483
"0",36,760,0,3675
"0",127,619,0,3529
"0",175,520,0,3229
"0",135,736,1,1727
"0",123,754,0,-132
"0",171,708,0,1657
"0",127,719,0,1108
"1",167,534,0,2383
"0",143,730,0,2542
"0",167,730,0,2436
"0",139,520,0,-132
"0",198,688,0,2524
"0",226,705,0,3584
"0",107,742,0,576
"0",131,684,0,3188
"0",56,650,0,3807
"0",91,572,0,3660
"0",36,739,0,3693
"0",182,520,0,3814
"0",36,718,0,4065
"0",159,676,0,3197
"0",179,520,0,1933
"0",44,734,0,3303
"0",71,664,0,3218
"0",83,725,0,NA
"0",123,659,0,3523
"0",131,599,0,3498
"0",67,699,0,3374
"0",143,607,0,2508
"0",143,632,0,3416
"0",123,716,0,NA
"0",151,717,0,435
"0",36,689,0,NA
"0",159,718,0,2701
"0",159,758,0,3609
"0",NA,520,0,439
"0",449,666,0,3551
"0",155,685,0,1108
"0",52,670,0,3357
"0",91,645,0,3498
"0",123,681,0,3303
"0",115,707,0,3425
"0",171,669,0,3321
"0",194,520,0,3659
"0",115,669,0,2583
"0",115,706,0,3203
"0",123,520,0,4029
"0",159,739,0,3109
"0",182,760,0,1659
"0",194,759,0,3567
"0",186,691,0,3579
"0",52,758,0,2485
"0",190,758,0,3870
"0",63,667,0,3700
"0",179,729,0,1993
"0",67,716,0,3870
"0",151,760,0,2854
"0",155,520,0,3835
"0",139,728,0,2819
"0",186,721,0,2532
"0",83,634,0,2327
"0",103,681,0,3410
"0",151,601,0,3097
"0",127,704,0,2684
"1",79,520,0,3439
"0",214,520,0,1857
"0",246,689,0,3410
"0",179,705,0,2560
"0",52,552,0,3498
"1",52,682,0,3851
"1",119,760,0,3852
"0",171,638,0,3516
"0",139,569,0,3749
"0",167,520,0,2695
"0",NA,520,0,219
"0",115,520,0,1526
"0",103,714,0,3852
"0",179,718,0,NA
"0",198,687,0,3516
"0",107,614,0,3274
"0",95,740,0,3233
"0",218,759,0,2436
"0",28,713,0,3852
"0",115,681,0,NA
"1",119,677,1,3587
"0",28,760,0,2944
"0",179,520,0,1009
"0",71,520,0,1541
"0",91,619,0,3764
"0",163,748,0,2701
"1",115,760,0,2853
"0",171,729,0,2524
"0",155,520,0,1535
"0",135,520,0,NA
"0",167,698,0,3026
"0",44,520,0,501
"0",167,628,0,3410
"0",56,701,0,3887
"0",226,520,0,1020
"0",119,716,0,2566
"0",159,713,0,9433
"0",222,702,0,3578
"0",87,694,0,3109
"0",246,520,0,2512
"1",131,520,0,4047
"0",151,520,0,3351
"1",171,701,0,3292
"1",115,560,0,2299
"0",246,690,0,2524
"0",234,520,0,2616
"0",198,675,0,2969
"0",32,520,0,1974
"0",83,662,0,3551
"0",83,551,0,3314
"0",NA,699,0,3020
"0",67,650,0,3728
"0",87,642,0,2078
"0",115,641,0,3906
"0",28,707,0,4056
"0",179,520,0,3445
"0",186,702,0,3675
"0",131,694,0,2878
"0",75,520,0,3448
"0",182,642,0,3410
"0",131,758,0,3249
