"Label","LOAN","MORTDUE","VALUE","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0",10800,89139,122571,8,NA,NA,NA,NA,NA,40.780527152
"0",10800,42191,57224,15,0,0,68.810826166,0,11,30.518229752
"0",10800,61767,72668,15,0,0,228.98545319,3,32,37.91433471
"1",10900,86754,110000,13,0,2,103.43333333,0,19,NA
"0",10900,57494,66704,6,NA,NA,115.31274905,NA,24,39.510985743
"0",10900,NA,76207,NA,NA,NA,NA,NA,NA,22.392611597
"0",10900,49406,83074,1,0,1,191.81512308,0,13,30.124555686
"0",10900,22513,52355,1,0,0,248.58340866,0,10,39.204625006
"1",10900,NA,16365,NA,0,0,59.548702675,1,2,24.195903631
"0",10900,NA,66691,NA,0,0,349.75236213,0,7,34.34334852
"0",10900,17282,70783,19,0,1,404.9043933,0,11,23.610124369
"0",10900,56793,68825,3,0,0,225.88904146,0,9,34.727875189
"0",10900,25061,35792,3,NA,NA,NA,NA,NA,37.10471224
"0",10900,51990,76918,0,0,1,180.81810233,0,12,29.555406533
"0",10900,59029,76120,2,0,0,231.73414438,0,10,36.025683828
"0",10900,116030,125179,6,0,0,177.08584488,0,19,33.849092539
"0",10900,45028,61014,10,0,0,72.494660925,0,23,35.667645974
"1",10900,49352,56529,7,0,1,78.833617625,2,23,36.174955236
"0",11000,14046,34777,5,0,0,256.63415201,0,11,22.447943315
"0",11000,88252,112567,11,0,0,224.71557646,2,15,39.526852362
"0",11000,52602,61496,13,0,0,107.34006616,0,22,37.699108592
"1",11000,60513,110485,3,1,1,126.77192888,1,17,40.031393322
"0",11000,76958,88607,9,0,0,175.41182666,0,12,39.216775179
"0",11000,21738,86586,20,0,0,241.06079106,0,10,25.21859995
"0",11000,77929,102942,8,0,0,173.8298837,0,34,33.897772554
"0",11000,89275,108653,15,0,0,206.90348089,2,15,37.743047077
"0",11000,57554,68222,14,0,0,215.43179389,3,32,36.569347898
"0",11000,21780,85505,19,0,0,240.68258102,0,10,24.404335112
"0",11000,63314,69285,15,0,0,244.01777452,3,32,36.542570221
"0",11000,48538,63805,9,0,0,88.606023456,0,22,38.026151095
"0",11000,50716,61492,3,0,1,90.230329762,0,20,38.255862022
"1",11000,77517,86214,2,2,0,352.37913787,0,28,28.030214206
"0",11000,56795,70014,3,0,1,319.79577127,0,10,33.596170858
"1",11000,45000,63775,14,0,0,173.16666667,0,18,NA
"1",11000,49000,66922,11,0,2,91,3,32,NA
"0",11000,108095,137000,3,0,0,277,1,46,NA
"0",11000,15129,29375,6,0,1,102.43333333,0,17,NA
"0",11000,74596,98000,6,0,0,108.53333333,1,27,NA
"0",11000,85149,106820,10,0,0,240.43333333,0,25,NA
"0",11000,102000,120000,3,0,0,125.8,1,26,NA
"0",11000,63847,86500,26,0,0,170.43333333,2,14,NA
"1",11000,54100,70438,2,3,1,115.6,1,25,NA
"1",11000,66400,81500,9.5,0,0,215.06666667,0,65,NA
"1",11000,63975,235000,4,5,0,123.76666667,1,17,NA
"1",11000,53700,68000,6,0,0,101.5,0,13,NA
"1",11000,62227,81250,9,0,5,123.76666667,3,34,NA
"1",11000,41000,63450,2.9,NA,NA,NA,NA,NA,NA
"1",11000,122751,140000,5,0,0,116.7,2,30,NA
"1",11000,85474,118125,2.5,2,0,132.93333333,1,9,NA
"0",11000,131949,165096,5,0,0,440.42125368,0,42,26.904766453
"0",11000,116361,143318,15,NA,1,181.07079325,1,32,30.032845485
"0",11000,54641,65705,5,0,0,323.19292763,0,10,33.299628394
"0",11000,85758,108661,11,0,0,255.28741537,0,24,29.434867143
"0",11000,60123,74887,3,0,1,242.24976115,2,16,37.680169764
"0",11000,43614,60831,3,0,2,84.444746145,0,20,36.673648152
"0",11000,83639,98081,10,0,0,155.37122034,4,22,42.539685706
"0",11000,50178,64427,5,0,0,67.636289053,1,11,28.689928357
"0",11000,77723,107245,5,0,0,115.55852962,0,26,26.91192966
"0",11000,46093,60563,4,0,0,190.48216428,1,21,29.578148133
"1",11000,85008,73223,7,0,2,197.12004536,0,23,41.441052018
"0",11000,106762,123138,2,0,0,131.01191573,0,25,32.80374334
"0",11000,92521,110704,13,0,0,208.89848526,2,16,39.250433285
"1",11000,49000,68000,2,2,3,9.1,3,15,NA
"0",11000,NA,56851,10,0,0,308.43564919,2,13,31.075616581
"0",11000,48893,113223,7,0,1,237.09808129,0,9,22.003376409
"0",11100,47689,52910,21,1,1,224.48075013,1,18,34.947076581
"0",11100,59232,71157,5,NA,NA,108.21716051,NA,24,40.091831822
"0",11100,NA,50262,5,NA,NA,175.75688747,NA,8,22.956863758
"1",11100,52028,77316,NA,0,2,194.48489733,1,12,30.797674365
"0",11100,79226,88112,10,0,1,179.64827359,1,12,40.670904725
"0",11100,72402,86584,8,0,0,102.97207872,0,22,29.655713203
"0",11100,17430,68499,20,0,2,403.96540093,1,12,21.758642612
"1",11100,NA,26400,8,0,0,NA,2,0,NA
"0",11100,82849,113913,10,0,1,167.36102992,0,27,35.763333479
"0",11100,27861,47737,8,0,0,89.492116658,0,4,34.050949362
"0",11100,82329,100139,5,0,0,108.53256364,0,26,26.099258701
"0",11100,80922,95105,3,0,0,90.881292261,2,31,38.120810575
"0",11100,NA,67005,NA,0,0,364.37597582,0,7,36.674734318
"1",11100,68784,85464,2,0,0,117.9983043,0,14,36.044251755
"0",11100,52029,71376,4,0,1,250.25216481,2,16,38.483648445
"0",11100,61856,77275,4,0,1,243.71377409,1,16,36.564119563
"0",11100,105226,122901,3,0,0,113.68878037,1,26,33.896642978
"0",11100,53232,86703,16,0,0,183.20620747,0,29,26.87488997
"1",11100,52900,91741,NA,1,1,93.110352698,NA,8,40.761453071
"0",11100,75392,89976,9,0,0,163.70355537,1,12,39.271884779
"0",11100,31999,61406,31,0,0,239.05055657,0,19,20.961272939
"0",11100,NA,NA,NA,NA,NA,NA,NA,NA,26.232459223
"0",11100,54496,71895,6,0,0,125.76577489,0,16,35.506774068
"0",11100,56999,67427,8,0,0,139.51391501,0,16,35.892436102
"0",11100,67366,102936,9,0,0,213.28149573,0,20,19.078651168
"0",11100,35782,45550,8,0,0,109.28434579,0,3,36.159805919
"0",11100,148235,182053,4,0,0,198.80971711,0,55,33.538726152
"0",11100,48031,107561,5,0,1,226.78110513,0,9,24.190326625
"0",11100,43167,60209,3,0,1,80.368196976,0,20,37.490798825
"0",11100,50350,58837,6,0,0,80.843216818,0,10,28.793166271
"0",11200,32562,47220,8,NA,1,151.28586742,7,29,38.019135045
"0",11200,66868,107794,10,0,0,152.92982848,1,12,39.640828981
"0",11200,93649,113833,13,0,0,205.11724572,3,16,39.126130259
"0",11200,29348,87351,20,0,0,224.39489458,0,11,26.129627304
"0",11200,44966,55114,1,0,0,173.96189741,1,21,37.456622102
"0",11200,23181,80140,21,0,0,221.4180934,0,10,25.462641527
"0",11200,68890,84059,12,0,0,254.01968935,3,36,41.433943797
"0",11200,17411,86102,10,0,0,267.97010945,0,13,22.089199918
"1",11200,114000,139200,5,0,0,213.56666667,1,36,NA
"0",11200,56842,66710,6,0,0,144.79522043,0,17,33.8858765
"1",11200,56877,65125,6,2,0,12.176928574,0,1,33.241218883
"0",11200,62752,73003,13,0,0,226.56590487,3,31,38.339798053
"0",11200,65508,103523,12,0,0,154.42736766,0,12,37.575436102
"0",11200,153103,181849,6,0,0,186.249507,0,55,33.995565356
"1",11200,68990,81922,12,0,1,120.88581123,2,23,43.159875329
"0",11200,NA,48150,3,NA,NA,165.76801721,NA,9,22.302234366
"0",11200,19496,73140,20,0,1,399.24269191,1,12,23.374504567
"0",11300,57377,75038,4,0,0,91.219961165,1,15,25.140279716
"0",11300,124205,196124,0,0,1,332.72338954,0,15,40.120168319
"0",11300,64437,79857,5,0,0,88.789155967,2,14,27.899267889
"0",11300,61810,79817,6,0,0,98.224144195,1,14,25.52507894
"0",11300,NA,66345,NA,0,0,357.14381933,0,6,34.601973808
"0",11300,62168,80681,6,0,0,117.3762292,0,34,27.694521271
"0",11300,56651,71353,29,1,2,176.91298776,1,24,38.544441857
"0",11300,46120,52911,19,0,0,229.44157776,1,17,36.334814357
"0",11300,77926,89216,6,0,0,146.81015408,2,26,39.466964223
"0",11300,129489,195105,0,0,1,356.31348584,0,16,41.634017956
"0",11300,54984,63958,4,0,0,190.92092996,1,16,28.086854837
"0",11300,40752,53683,22,0,1,129.75806208,0,23,38.425881111
"0",11300,NA,28600,20,0,0,190.03121757,0,15,39.008673024
"1",11300,29000,59900,3,1,0,91.633333333,4,11,NA
"1",11300,56602,71500,11,2,1,52.8,12,20,NA
"0",11300,66814,82021,4,2,3,173.71183851,3,29,38.556929453
"0",11300,16115,69113,22,0,2,403.51499966,0,12,22.168244524
"0",11300,77846,101984,5,0,0,112.38484554,1,27,28.298733642
"0",11300,114392,214523,2,0,0,132.09765987,1,15,26.251830338
"1",11300,62568,79009,4,0,3,295.33466966,0,19,28.600252229
"1",11300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0",11300,78902,100332,4,0,0,116.99879949,0,26,34.683071467
"0",11300,NA,73121,NA,NA,NA,NA,NA,NA,22.577246193
"0",11300,74783,100909,5,0,0,85.664833722,0,34,35.947854706
"0",11400,NA,29374,20,0,0,207.93025578,1,15,38.955124742
"0",11400,NA,38246,NA,NA,0,88.886975341,0,10,37.658388771
"0",11400,75705,90727,5,0,0,143.10103259,2,27,42.169926729
"0",11400,66491,89553,4,0,0,212.78328271,0,16,31.120132652
"0",11400,55965,78051,6,0,0,96.292020222,2,14,27.173232225
"0",11400,59813,72873,13,0,0,234.33024049,4,31,39.351470851
"0",11400,125486,195284,0,0,0,354.29028718,0,15,38.143068786
"0",11400,43530,56600,21,0,0,114.98297904,0,23,39.481662901
"0",11400,56789,74016,7,0,0,127.62547457,0,16,33.027143557
"0",11400,51203,60716,2,0,0,99.104082616,0,20,38.235312929
"0",11400,NA,44849,6,NA,NA,163.27459468,NA,9,23.481116639
"0",11400,NA,27439,27,0,0,208.17711251,0,5,23.830110576
"0",11400,28043,87684,20,1,1,229.17795924,0,10,25.489994512
"0",11400,84380,202186,13,0,0,34.914371682,NA,7,18.84034872
"0",11400,112930,144830,2,0,0,271.23803732,1,46,33.251079314
"0",11400,84278,200480,14,0,0,4.4127700608,NA,8,19.112485067
"0",11400,64934,74875,3,0,0,192.31448267,2,16,34.343755724
"0",11400,50166,61395,1,0,0,188.88668235,1,12,26.950451284
"0",11400,52068,80643,2,0,2,199.08772113,0,13,29.462134076
"0",11500,56720,82738,17,0,0,200.41695429,0,16,34.019837692
"0",11500,104790,122169,16,1,0,266.12105655,0,16,34.082178462
"0",11500,53651,87547,18,0,0,191.39688748,0,16,34.368650887
"0",11500,116430,215014,3,0,0,132.09363428,0,14,26.864568467
"0",11500,43945,63337,2,0,1,193.74248539,0,21,27.623493964
"0",11500,53151,71645,7,0,0,135.80047603,0,16,35.851614414
"0",11500,70409,89099,9,0,0,169.40165199,0,11,40.174430056
"0",11500,61264,75647,11,0,0,262.89018789,3,36,39.547882702
"0",11500,44097,58336,0,0,0,173.31832075,0,20,38.191626025
"0",11500,77143,86862,8,0,1,164.59640287,1,12,39.449692717
"1",11500,21096,38952,13,0,0,129.7,0,5,NA
"1",11500,47597.57,75937.5,13.5,0,0,89.4,0,7,NA
"1",11500,67000,83000,4,NA,NA,NA,NA,NA,NA
"1",11500,62000,83000,0,5,1,177.56666667,2,34,NA
"0",11500,64371,73636,2,0,0,162.11625392,1,35,39.791198955
"0",11500,63136,81099,3,NA,NA,149.06474483,NA,35,28.975940118
"0",11500,29281,37717,15,0,0,61.915444655,0,9,30.702428546
"0",11500,104610,118861,18,0,1,203.70020243,1,16,37.596951452
"0",11500,NA,64037,NA,0,0,354.17458076,0,7,34.355739238
"0",11500,59781,69864,4,0,1,312.54739604,0,9,31.181801354
"0",11500,22758,36922,7,0,1,103.04811711,0,16,19.020168304
"0",11600,82326,94599,0,4,0,NA,0,3,29.893621477
"0",11600,64143,78851,6,0,3,201.36992202,3,29,35.795804943
"0",11600,92613,108515,11,0,0,206.8225881,3,16,39.111039466
"1",11600,44623,NA,13,6,2,178.09322168,0,29,21.334651908
"1",11600,57939,69774,5,0,0,91.99164592,0,12,72.264093333
"0",11600,50433,107092,5,0,1,225.18169134,0,9,24.95259473
"0",11600,89205,128462,10,0,0,128.12359751,0,21,37.523324709
"0",11600,22635,33353,6,0,0,85.57207035,0,16,19.223872665
"0",11600,35865,50000,NA,0,0,78.133333333,0,15,NA
"1",11600,57200,72500,5,0,0,34.466666667,4,15,NA
"1",11600,45917,60000,10,0,1,304.36666667,3,27,NA
"0",11600,96882,118914,13,0,0,176.22191092,2,17,34.757740199
"0",11600,28654,47042,10,NA,0,158.0847883,7,29,38.477504842
"0",11600,36357,56514,31,0,0,237.81896639,0,19,20.181582401
"0",11600,33379,51821,31,0,0,247.1205918,0,19,23.661084029
"0",11600,64510,71105,5,0,0,150.26333198,1,34,43.239187116
"0",11600,57436,72460,11,0,0,255.12603024,0,27,28.945531785
"0",11600,129432,198705,0,0,0,341.04732919,0,16,39.963258508
"0",11600,73079,101219,7,0,0,152.249875,0,33,34.249620743
"0",11600,NA,36474,NA,NA,1,93.727138031,0,10,37.202953562
"0",11700,42151,58947,22,0,0,122.03036183,0,23,40.083144531
"1",11700,NA,67940,3,3,4,204.02559324,1,38,NA
"0",11700,78789,91342,5,0,0,128.36067425,2,27,41.952681795
"0",11700,47072,85090,18,0,0,192.25318228,0,16,35.064864675
"0",11700,95411,117927,14,0,0,177.92669579,1,17,34.490564131
"1",11700,54085,68239,2,1,2,8.0552650769,3,15,32.012658582
"1",11700,51600,72399,15,0,1,125.36336996,4,20,NA
"0",11700,52650,63646,0,1,0,194.76099992,1,13,27.610844064
"0",11700,59932,80313,14,0,0,238.48646158,0,32,44.474917703
"0",11700,40266,59097,NA,0,0,74.998098598,0,15,39.49702872
"0",11700,NA,69125,NA,NA,NA,NA,NA,NA,23.766832127
"0",11700,84863,91737,0,4,0,NA,0,4,30.330811492
"0",11700,63724,82252,13,0,0,233.24887936,3,37,40.075275838
"0",11700,59506,85000,3,0,0,37.566666667,2,4,NA
"1",11700,69100,85000,3.8,3,0,80.1,0,22,NA
"1",11700,62400,78000,20,0,0,216.06666667,2,24,NA
"1",11700,63914,93707,7,3,0,162.57983695,2,51,69.480650392
"0",11700,37093,62116,NA,NA,NA,NA,NA,NA,37.010948765
"0",11700,74783,86227,7,0,0,116.75680052,0,23,28.019227084
"0",11700,64278,76055,12,0,0,245.29516293,0,26,28.439965842
"0",11700,15163,74500,19,0,2,378.82581852,1,11,20.090783327
"0",11700,56441,86987,17,0,0,198.03271759,0,16,33.931163419
"0",11700,78157,103016,1,0,0,69.805697668,2,24,38.448387115
"0",11700,55119,67931,4,0,0,199.41069924,2,16,27.616338511
"0",11700,56990,83334,4,0,2,177.43269886,0,13,30.998694504
"0",11700,101520,110617,18,0,2,198.54334807,1,16,38.721259448
"0",11700,96532,107600,12,0,0,214.86981675,2,15,40.287411441
"0",11700,68059,86216,3,NA,NA,175.65856785,NA,35,30.253969922
"1",11800,74512,93328,4,5,0,117.91881998,NA,16,58.295989944
"0",11800,118053,125325,5,0,0,181.17206513,0,18,33.200397325
"0",11800,52104,61618,0,0,0,160.74993141,0,21,37.129512042
"0",11800,79131,102263,5,0,0,105.25389259,0,34,36.070978869
"1",11800,67678,108092,13,0,7,126.65823161,0,36,37.162689687
"0",11800,NA,65769,NA,0,0,357.33268218,0,7,34.327276537
"0",11800,21813,30436,5,0,1,104.01163591,0,16,19.408461231
"0",11800,44944,57132,NA,0,0,74.156045076,0,14,42.81224294
"0",11800,57760,65535,11,0,0,108.46940045,1,18,32.783483568
"0",11800,65062,78004,12,0,0,251.14419571,0,31,43.372372819
"0",11800,67336,82218,12,0,0,255.31353476,3,36,40.878428241
"0",11800,86785,125552,11,0,0,148.17649241,1,22,37.884449327
"0",11800,116742,137385,15,NA,1,170.54003506,1,33,30.785003591
"0",11800,38825,51984,NA,0,0,82.527794351,0,14,40.88273326
"0",11800,32257,59515,23,0,0,231.59994452,0,29,25.701276422
"0",11800,NA,51246,11,0,0,305.5667157,2,13,32.500059069
"0",11800,65012,91614,26,0,0,171.88954687,2,13,42.488517052
"0",11800,53596,69786,5,NA,NA,126.78778068,NA,24,41.047754879
"0",11800,98877,110250,18,0,2,195.86291677,1,16,36.871699423
"0",11800,112146,140781,14,NA,0,170.70050749,0,32,29.942492402
"0",11900,44600,63800,9,0,0,243.5,0,18,NA
"1",11900,54867,79000,1,0,0,182.6,2,23,NA
"0",11900,44142,54299,22,0,0,123.47114722,0,22,37.154902302
"0",11900,56443,86913,12,0,0,119.85940967,0,24,38.861656969
"0",11900,85486,109386,11,0,1,175.54256546,0,28,33.670908179
"1",11900,108763,128780,8,0,0,60.377932903,3,21,49.418114378
"0",11900,56792,64130,13,0,0,118.61259022,1,18,32.665746304
"0",11900,NA,39433,NA,NA,1,81.394829612,0,9,35.503664257
"0",11900,71000,87000,20,0,0,238.46666667,11,24,NA
"0",11900,85179,122788,10,NA,NA,NA,NA,NA,39.430730627
"0",11900,41009,68211,23,0,0,234.92961744,0,28,28.391039297
"0",11900,28329,80963,21,0,0,239.45711772,0,10,24.534997192
"0",11900,117550,144178,15,NA,1,170.9458328,1,32,29.099981214
"1",11900,58104,77870,7,0,0,69.433333333,1,19,NA
"1",11900,52814,72000,12,0,0,123.6,0,20,NA
"0",11900,34222,59948,24,0,0,228.0753508,1,29,25.728837383
"0",11900,26601,52544,0,0,0,240.6943608,0,11,40.775677146
"0",11900,81849,105403,5,0,1,82.639505382,1,34,36.50598321
"1",11900,29822,48574,13,0,0,132.4016914,0,4,36.611156973
"0",11900,201264,227295,10,0,0,239.74336633,0,22,33.776336963
"0",11900,97506,110902,17,0,1,196.56812795,2,15,37.99899138
"0",11900,89595,107895,9,0,0,250.46824187,0,24,30.305388108
"1",11900,63833,NA,3,NA,NA,NA,NA,NA,40.932766781
"0",11900,78959,104371,1,0,0,79.081397224,1,23,40.02421108
"0",11900,83877,208924,15,0,0,12.752046941,NA,7,18.249721916
"0",11900,114329,143915,15,NA,1,185.57266828,0,32,28.977738657
"0",11900,81318,105454,6,0,0,92.136821036,1,33,37.525751033
"0",11900,61094,74842,12,0,0,250.19983439,0,26,29.734874071
"0",12000,84172,123415,9,0,0,139.01844935,1,21,38.582669884
"0",12000,83560,126479,8,NA,NA,NA,NA,NA,38.928315685
"0",12000,63019,74204,6,0,0,98.591738332,2,14,24.490438355
"0",12000,41182,59947,23,0,0,118.17993915,0,22,37.131064161
"0",12000,57371,69076,10,1,0,83.251972039,1,19,29.632108256
"0",12000,76799,83864,8,0,0,102.20427433,0,22,27.17193008
"0",12000,35028,55079,23,0,1,108.63396857,0,23,40.797457548
"0",12000,30777,43157,8,NA,0,151.69943102,7,28,38.177742947
"0",12000,7804,65395,8,2,0,347.12332582,0,21,16.816307486
"0",12000,38130,68707,23,0,0,234.88798047,1,29,26.301236902
"0",12000,15756,53079,23,0,0,259.55504435,0,20,29.397478217
"1",12000,50581,70171,NA,0,2,206.3192338,1,12,29.843136669
"0",12000,69796,93757,16,0,1,91.432675908,0,8,24.459383678
"0",12000,102109,121229,2,0,0,104.48259122,0,25,34.767288887
"0",12000,79844,98139,8,0,0,156.95475827,0,34,31.700124322
"1",12000,76345,89036,8,0,0,91.97034976,1,19,50.173065029
"0",12000,35721,52938,23,0,1,125.928071,0,22,38.627024993
"0",12000,72786,84595,4,2,2,198.76932508,3,30,38.090209026
"1",12000,42000,60000,4,1,2,145.53333333,0,23,NA
"1",12000,69000,92900,2,0,0,115.9,0,15,NA
"1",12000,74427,96270,18,0,1,169.73333333,2,40,NA
"1",12000,NA,NA,3,0,2,213.66666667,1,15,NA
"0",12000,43000,64000,1,0,0,262.96666667,0,21,NA
"0",12000,96000,135000,14,0,0,126.8,5,22,NA
"0",12000,46000,60200,4,0,0,176.5,0,14,NA
"0",12000,87000,101200,13,NA,2,151.13333333,1,18,NA
"0",12000,98000,123385,10,0,0,170.43333333,3,32,NA
"0",12000,76187,93100,0.5,0,0,144.06666667,0,23,NA
"0",12000,73000,94900,9,3,0,189.7,1,30,NA
"0",12000,150000,175065,7,NA,1,206.66666667,4,26,NA
"0",12000,29600,61250,7.5,0,0,264.8,1,16,NA
"0",12000,NA,63000,0,0,0,NA,0,0,NA
"0",12000,94000,112125,2,0,0,143.03333333,1,22,NA
"0",12000,72000,106000,6,0,0,78.066666667,2,14,NA
"0",12000,42482,67800,19,0,0,199.9,0,16,NA
"0",12000,53800,80000,0.3,0,0,124.76666667,4,11,NA
"0",12000,88000,118750,3,0,3,153.5,0,26,NA
"0",12000,44000,59500,3.7,0,0,172.5,0,14,NA
"0",12000,81000,105250,9,0,0,200.9,2,37,NA
"0",12000,36346,54000,NA,0,0,114.66666667,2,19,NA
"0",12000,81000,99000,20,0,0,136,4,24,NA
"0",12000,64000,80000,2,0,0,239.53333333,3,26,NA
"1",12000,NA,87000,13,NA,NA,NA,NA,NA,NA
"0",12000,85039,111100,0.2,1,2,144.06666667,1,34,NA
"0",12000,87000,113850,11,0,0,216.13333333,0,12,NA
"1",12000,NA,NA,19,0,8,195.83333333,0,13,NA
"1",12000,75373,102602,6,2,0,99.366666667,0,21,NA
"1",12000,36000,51900,0.1,0,0,247.5,1,10,NA
"1",12000,114390,132800,10,0,0,95.733333333,0,25,NA
"1",12000,28298,72000,8,NA,NA,105.5,2,22,NA
"1",12000,118000,139350,2,0,0,153.16666667,2,17,NA
"1",12000,87917,NA,12.9,0,1,71,0,12,NA
"1",12000,58730,80000,10,NA,4,123.1,3,25,NA
"1",12000,59099,82000,10,0,2,219.13333333,0,33,NA
"1",12000,15231,42845.01,6.5,0,1,65.966666667,2,18,NA
"1",12000,48786,89800,29.9,0,5,220.13333333,1,16,NA
"1",12000,74265,91000,7,1,0,137,0,3,NA
"1",12000,42000,58000,5,0,1,113.63333333,1,18,NA
"0",12000,76674,97936,5,0,0,147.91420273,2,27,41.225763159
"1",12000,54257,82764,14,1,1,188.33742177,2,31,38.942759641
"0",12000,36072,62960,8,0,0,288.5298732,0,16,22.423002459
"0",12000,97650,115931,11,0,0,199.82804201,1,17,34.387943973
"0",12000,NA,67446,NA,0,0,356.93333041,0,7,37.934443412
"0",12000,88210,114224,8,0,0,203.46897898,1,36,41.572971522
"0",12000,84191,100654,0,0,0,79.677885378,1,20,33.773303262
"0",12000,63589,75959,14,1,0,253.61692796,1,31,43.15970058
"1",12000,NA,33879,NA,1,0,121.37953588,0,4,39.69469137
"1",12000,48189,53969,5,0,0,276.38174269,0,18,65.495243152
"0",12000,98428,114820,16,0,1,188.14820819,2,15,36.737721285
"0",12100,56335,86648,17,0,0,206.24709466,0,17,35.127874351
"0",12100,48622,83158,4,0,2,191.56929158,0,12,29.204499555
"0",12100,58556,76724,3,0,1,234.65854468,1,16,37.639252934
"1",12100,186062,227171,0,0,0,67.780848026,NA,4,26.990532996
"0",12100,13218,82386,7,0,0,262.39425427,0,14,18.430472375
"0",12100,96439,126328,3,0,3,156.31913094,0,26,39.279313253
"0",12100,44484,64398,3,0,0,263.04470405,0,20,28.803982547
"1",12100,29097,72647,8,NA,NA,109.51487945,1,22,45.304760569
"0",12100,90917,102400,11,NA,2,159.87451797,0,17,33.453728495
"0",12100,50100,66410,3,0,0,176.00986434,0,14,28.548603692
"0",12100,68941,75029,14,0,0,254.18965549,0,31,43.89784955
"0",12100,50150,65565,4,0,0,166.23170863,0,13,26.644324791
"0",12100,50973,74183,6,NA,NA,122.69182705,NA,24,41.128085307
"1",12100,22000,38750,0.8,0,0,167.4,1,17,NA
"0",12100,12000,33938,9,0,0,118.76666667,0,11,NA
"0",12100,31400,48000,6,1,0,107.53333333,2,16,NA
"1",12100,67000,79100,5,0,0,155.2,1,32,NA
"0",12100,67927,94126,2,0,0,35.53887812,2,3,38.847597081
"0",12100,NA,72731,0,0,0,NA,0,0,0.7202950067
"0",12100,74594,90555,4,0,0,123.77662458,2,27,41.634847306
"0",12100,83557,98881,6,0,0,102.22570446,1,26,25.782787088
"0",12100,61868,66874,30,0,3,170.43863924,0,23,37.915020999
"0",12100,46152,72773,0,0,0,270.48998006,0,20,29.495115994
"0",12100,97185,113004,13,0,0,202.6225313,2,15,37.716646112
"0",12100,105104,144712,13,0,0,129.51880811,5,22,37.413774661
"0",12100,71060,79744,3,NA,NA,179.86634886,NA,35,29.89415099
"0",12100,85121,113744,0,0,2,139.48533969,0,34,33.943437719
"0",12100,28193,34705,0,NA,NA,NA,NA,NA,37.618026904
"0",12100,18728,34443,9,0,0,117.64828293,0,10,21.589836378
"0",12100,55147,72553,0,0,0,229.40617542,0,10,35.867729634
"0",12100,48149,74539,17,0,0,200.03256163,0,15,23.130971888
"0",12200,61929,83102,14,0,0,238.52492741,1,32,44.449670971
"0",12200,110088,137794,3,0,0,251.15189185,1,46,33.517117222
"0",12200,57785,72971,2,0,0,166.89946021,1,16,34.709643927
"0",12200,67474,88473,2,0,0,234.77599668,3,26,29.097298793
"0",12200,136866,162906,4,0,0,427.92359149,0,43,30.182122904
"0",12200,80336,102618,2,0,0,79.730260623,2,19,34.405482343
"1",12200,97000,109800,5,0,0,152.13333333,3,33,NA
"0",12200,91000,114053,11,0,0,173.5,0,27,NA
"0",12200,206613,232176,10,0,1,237.31576972,0,22,30.689439205
"0",12200,45095,64736,9,0,0,249.67377106,0,18,31.635302623
"0",12200,70722,81760,0,0,0,219.78527278,3,26,30.277005376
"0",12200,199232,229929,11,0,0,223.43811683,0,21,31.370272297
"0",12200,82904,125057,8,0,0,131.6590526,1,21,37.273139992
"0",12200,61302,90873,2,0,0,35.973541612,1,4,39.973613155
"0",12200,27118,87982,19,0,0,232.23699614,0,11,25.235438798
"1",12200,53242,70400,14,0,0,169.93066352,0,18,34.629427656
